covariateName,conceptId
drug_era group during day -365 through 0 days relative to index: PERIPHERAL VASODILATORS,21601560
drug_era group during day -365 through 0 days relative to index: PERIPHERAL VASODILATORS,21601561
drug_era during day -365 through 0 days relative to index: Trazodone,703547
drug_era group during day -365 through 0 days relative to index: Trazodone,703547
measurement during day -365 through 0 days relative to index: Lactate [Moles/volume] in Arterial plasma,3020410
drug_era during day -365 through 0 days relative to index: Propofol,753626
drug_era group during day -365 through 0 days relative to index: Propofol,753626
measurement during day -365 through 0 days relative to index: Left ventricular Ejection fraction by US 2D modified biplane,3007326
measurement during day -365 through 0 days relative to index: Left ventricular End-diastolic volume by US.2D+Calculated by biplane ellipse method,3012854
drug_exposure during day -365 through 0 days relative to index: Labetalol hydrochloride 100 MG,40169682
CHADS2VASc,0
drug_exposure during day -365 through 0 days relative to index: Glucose / Potassium Chloride / Sodium Chloride Injection,1593062
condition_occurrence during day -365 through 0 days relative to index: Injury of kidney,4220631
drug_era during day -365 through 0 days relative to index: pyridoxine,19005046
drug_era group during day -365 through 0 days relative to index: pyridoxine,19005046
drug_era group during day -365 through 0 days relative to index: OTHER PLAIN VITAMIN PREPARATIONS,21600840
drug_era group during day -365 through 0 days relative to index: Other plain vitamin preparations,21600841
drug_era group during day -365 through 0 days relative to index: ANTIFUNGALS FOR DERMATOLOGICAL USE,21601908
drug_era group during day -365 through 0 days relative to index: ANTIFUNGALS FOR TOPICAL USE,21601909
drug_era group during day -365 through 0 days relative to index: Other vasodilators used in cardiac diseases,21600337
drug_era during day -365 through 0 days relative to index: Fentanyl,1154029
drug_era group during day -365 through 0 days relative to index: Fentanyl,1154029
drug_era during day -365 through 0 days relative to index: pregabalin,734354
drug_era group during day -365 through 0 days relative to index: pregabalin,734354
drug_era during day -365 through 0 days relative to index: Scopolamine,965748
drug_era group during day -365 through 0 days relative to index: Scopolamine,965748
drug_era during day -365 through 0 days relative to index: Nicorandil,19014977
drug_era group during day -365 through 0 days relative to index: Nicorandil,19014977
measurement during day -365 through 0 days relative to index: Body surface area,3005424
measurement during day -365 through 0 days relative to index: Body weight,3025315
drug_era during day -365 through 0 days relative to index: gemcitabine,1314924
drug_era group during day -365 through 0 days relative to index: gemcitabine,1314924
drug_era group during day -365 through 0 days relative to index: Salicylic acid and derivatives,21604304
condition_era group during day -365 through 0 days relative to index: Liver mass,4101227
measurement during day -365 through 0 days relative to index: Parathyrin.intact [Mass/volume] in Serum or Plasma,3000067
measurement during day -365 through 0 days relative to index: Fluid output gastrointestinal ostomy [Volume] Measured,21491184
drug_era during day -365 through 0 days relative to index: Succinylcholine,836208
drug_era group during day -365 through 0 days relative to index: Succinylcholine,836208
drug_era group during day -365 through 0 days relative to index: Choline derivatives,21604075
drug_exposure during day -365 through 0 days relative to index: Levofloxacin 500 MG Oral Tablet,1742255
drug_exposure during day -365 through 0 days relative to index: Centella asiatica extract,42898716
condition_era group during day -365 through 0 days relative to index: Kidney lesion,45769862
drug_era during day -365 through 0 days relative to index: cilostazol,1350310
drug_era group during day -365 through 0 days relative to index: cilostazol,1350310
drug_exposure during day -365 through 0 days relative to index: Oxytetracycline / Polymyxin B Ophthalmic Ointment,40067028
measurement during day -365 through 0 days relative to index: Creatine kinase.MB [Mass/volume] in Serum or Plasma,3005785
drug_exposure during day -365 through 0 days relative to index: 10 ML Nitroglycerin 1 MG/ML Injectable Solution,36895616
drug_era during day -365 through 0 days relative to index: Nicergoline,19018352
drug_era group during day -365 through 0 days relative to index: Nicergoline,19018352
drug_era group during day -365 through 0 days relative to index: Ergot alkaloids,21601579
measurement during day -365 through 0 days relative to index: Cholesterol in LDL [Mass/volume] in Serum or Plasma,3028437
measurement during day -365 through 0 days relative to index: Cholesterol in HDL [Mass/volume] in Serum or Plasma,3007070
drug_exposure during day -365 through 0 days relative to index: Oxycodone Hydrochloride 20 MG Oral Tablet,40232730
drug_exposure during day -365 through 0 days relative to index: Ambroxol 15 MG,19108252
condition_era group during day -365 through 0 days relative to index: Secondary malignant neoplasm of trunk,4314071
drug_era during day -365 through 0 days relative to index: pinaverium,19025198
drug_era group during day -365 through 0 days relative to index: pinaverium,19025198
measurement during day -365 through 0 days relative to index: Nausea and vomiting status,4234653
drug_era during day -365 through 0 days relative to index: clopidogrel,1322184
drug_era group during day -365 through 0 days relative to index: clopidogrel,1322184
drug_era during day -365 through 0 days relative to index: Labetalol,1386957
drug_era group during day -365 through 0 days relative to index: Labetalol,1386957
measurement during day -365 through 0 days relative to index: Hemoglobin A1c/Hemoglobin.total in Blood by HPLC,3005673
drug_exposure during day -365 through 0 days relative to index: Amlodipine 10 MG Oral Tablet,19073093
condition_era group during day -365 through 0 days relative to index: Neoplasm of bladder,200680
condition_era group during day -365 through 0 days relative to index: Lesion of bladder,4104155
condition_era group during day -365 through 0 days relative to index: Neoplasm of urinary tract proper,4112878
condition_era group during day -365 through 0 days relative to index: Mass of urinary bladder,4177067
drug_exposure during day -365 through 0 days relative to index: candesartan cilexetil 16 MG Oral Tablet,1351583
measurement during day -365 through 0 days relative to index: Triglyceride [Mass/volume] in Serum or Plasma,3022192
drug_era during day -365 through 0 days relative to index: Carboplatin,1344905
drug_era group during day -365 through 0 days relative to index: Carboplatin,1344905
condition_era group during day -365 through 0 days relative to index: Secondary malignant neoplasm of nervous system,373425
measurement during day -365 through 0 days relative to index: Microscopic observation [Identifier] in Unspecified specimen by India ink prep,3021198
condition_era group during day -365 through 0 days relative to index: Secondary malignant neoplasm of central nervous system,4312288
condition_era group during day -365 through 0 days relative to index: Secondary malignant neoplasm of head,4313083
